Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person search,2023-02-02T21:00:00+00:00,,,51.728102,-3.136058,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-02T21:00:00+00:00,,,51.591144,-2.982291,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-02-02T21:00:00+00:00,,,51.799992,-3.174110,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-02T22:00:00+00:00,,,51.608481,-2.951617,Male,over 34,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-02-02T22:00:00+00:00,,,51.608481,-2.951617,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-03T10:00:00+00:00,,,51.656515,-3.244714,Male,25-34,Black/African/Caribbean/Black British - African,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-02-03T10:00:00+00:00,,,51.656515,-3.244714,Male,over 34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-02-03T13:00:00+00:00,,,51.583542,-2.977494,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-03T15:00:00+00:00,,,,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Person search,2023-02-03T17:00:00+00:00,,,51.588279,-2.756070,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-02-04T08:00:00+00:00,,,51.591144,-2.982291,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-04T10:00:00+00:00,,,51.794439,-3.204006,Male,10-17,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-02-04T11:00:00+00:00,,,51.795953,-3.206280,Male,18-24,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-02-04T13:00:00+00:00,,,51.582367,-3.007979,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Vehicle search,2023-02-04T16:00:00+00:00,,,51.630472,-3.188592,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-04T16:00:00+00:00,,,51.630472,-3.188592,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-04T18:00:00+00:00,,,51.587830,-2.995745,Female,,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-04T23:00:00+00:00,,,51.588512,-2.997015,Male,25-34,Mixed/Multiple ethnic groups - White and Black Caribbean,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-05T01:00:00+00:00,,,51.589047,-2.998600,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-05T03:00:00+00:00,,,,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Person search,2023-02-05T03:00:00+00:00,,,51.714696,-3.002582,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Person search,2023-02-05T04:00:00+00:00,,,51.586620,-2.992081,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Person search,2023-02-05T08:57:00+00:00,,,51.581095,-2.958016,Female,18-24,,,Police and Criminal Evidence Act 1984 (section 1),Firearms,,,
Person search,2023-02-05T15:00:00+00:00,,,51.581345,-2.991778,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
Person search,2023-02-05T22:00:00+00:00,,,51.571569,-3.011002,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Person search,2023-02-06T12:00:00+00:00,,,51.833878,-3.005590,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-02-06T12:00:00+00:00,,,51.833878,-3.005590,,,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-06T17:00:00+00:00,,,51.807371,-2.718873,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-06T18:00:00+00:00,,,,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-06T18:00:00+00:00,,,51.610969,-3.021495,Male,10-17,,,Police and Criminal Evidence Act 1984 (section 1),Firearms,,,
Person search,2023-02-06T20:00:00+00:00,,,51.591219,-2.751890,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-06T21:00:00+00:00,,,51.714696,-3.002582,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Vehicle search,2023-02-07T03:00:00+00:00,,,51.734822,-3.179511,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-07T03:00:00+00:00,,,51.734822,-3.179511,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-07T03:00:00+00:00,,,51.734822,-3.179511,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Person search,2023-02-07T21:00:00+00:00,,,51.607338,-3.006785,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),Stolen goods,,,
Person search,2023-02-08T11:00:00+00:00,,,51.575551,-2.987886,Male,18-24,Black/African/Caribbean/Black British - Caribbean,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-08T16:00:00+00:00,,,51.580317,-2.985680,Male,18-24,Asian/Asian British - Bangladeshi,,Misuse of Drugs Act 1971 (section 23),,Summons / charged by post,,
Person search,2023-02-08T19:00:00+00:00,,,51.714696,-3.002582,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-08T21:00:00+00:00,,,51.676270,-3.225080,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Vehicle search,2023-02-08T21:00:00+00:00,,,51.676270,-3.225080,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-08T21:00:00+00:00,,,51.676270,-3.225080,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-09T00:00:00+00:00,,,51.791895,-3.263924,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Person search,2023-02-09T13:00:00+00:00,,,51.651364,-3.003164,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Vehicle search,2023-02-09T13:00:00+00:00,,,51.651364,-3.003164,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-09T15:00:00+00:00,,,51.561165,-3.024476,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Vehicle search,2023-02-09T15:00:00+00:00,,,51.561979,-3.023974,,,,,Misuse of Drugs Act 1971 (section 23),Offensive weapons,A no further action disposal,,
Person search,2023-02-09T15:00:00+00:00,,,51.561979,-3.023974,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-09T15:00:00+00:00,,,51.581506,-3.042656,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-09T17:00:00+00:00,,,51.577381,-2.950260,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-09T17:00:00+00:00,,,51.587707,-3.051040,Male,10-17,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-09T20:00:00+00:00,,,,,Male,,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-09T23:00:00+00:00,,,51.762528,-3.235166,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-10T00:00:00+00:00,,,,,Male,25-34,Mixed/Multiple ethnic groups - White and Asian,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-10T11:00:00+00:00,,,51.577307,-2.977952,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-02-10T18:00:00+00:00,,,,,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-10T18:00:00+00:00,,,51.595933,-2.998795,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-10T18:00:00+00:00,,,51.594296,-2.993475,Male,over 34,Asian/Asian British - Any other Asian background,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-10T19:00:00+00:00,,,51.584435,-2.759586,Male,18-24,Black/African/Caribbean/Black British - Caribbean,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,
Person search,2023-02-10T20:00:00+00:00,,,51.581345,-2.991778,Male,over 34,Asian/Asian British - Bangladeshi,,Misuse of Drugs Act 1971 (section 23),,,,
Vehicle search,2023-02-10T20:00:00+00:00,,,51.581345,-2.991778,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-11T00:00:00+00:00,,,51.824095,-3.020332,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-11T02:00:00+00:00,,,51.598423,-2.981784,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,,,A no further action disposal,,
Person search,2023-02-11T02:00:00+00:00,,,51.598284,-2.981218,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,,,A no further action disposal,,
Person search,2023-02-11T04:00:00+00:00,,,,,,,,,,,,,
Person search,2023-02-11T16:00:00+00:00,,,51.610044,-3.085436,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Vehicle search,2023-02-11T16:00:00+00:00,,,51.610044,-3.085436,,,,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Person search,2023-02-11T20:00:00+00:00,,,51.588213,-2.962799,Male,18-24,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-02-11T20:00:00+00:00,,,51.591144,-2.982291,Male,18-24,Other ethnic group - Not stated,,Firearms Act 1968 (section 47),,,,
Person search,2023-02-11T22:00:00+00:00,,,51.654709,-3.016768,Female,25-34,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-11T23:00:00+00:00,,,51.591144,-2.982291,Male,18-24,,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-02-12T00:00:00+00:00,,,51.821986,-3.017745,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Person search,2023-02-12T01:00:00+00:00,,,,,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Person search,2023-02-12T02:00:00+00:00,,,51.689189,-3.229523,Male,10-17,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Vehicle search,2023-02-12T05:00:00+00:00,,,51.701704,-3.040859,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-12T05:00:00+00:00,,,51.701704,-3.040859,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-02-12T13:00:00+00:00,,,51.780174,-3.242389,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-12T13:00:00+00:00,,,51.780174,-3.242389,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-12T13:00:00+00:00,,,51.782532,-3.249876,Female,,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-13T00:00:00+00:00,,,51.573832,-3.217633,Male,18-24,Mixed/Multiple ethnic groups - White and Black Caribbean,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-13T00:00:00+00:00,,,51.677244,-3.045187,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-13T00:00:00+00:00,,,51.677244,-3.045187,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-13T00:18:00+00:00,,,51.572903,-3.210148,Male,18-24,,,Misuse of Drugs Act 1971 (section 23),,,,
Vehicle search,2023-02-13T04:00:00+00:00,,,51.782459,-3.170446,,,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-13T04:00:00+00:00,,,51.782459,-3.170446,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-13T12:00:00+00:00,,,51.821959,-3.019848,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-13T14:00:00+00:00,,,51.737288,-3.142907,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-13T22:00:00+00:00,,,51.588417,-3.237366,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Person search,2023-02-13T22:00:00+00:00,,,51.588417,-3.237366,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Person search,2023-02-14T00:00:00+00:00,,,51.677244,-3.045187,Male,18-24,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-02-14T00:00:00+00:00,,,51.677244,-3.045187,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-14T03:00:00+00:00,,,51.772183,-3.243865,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-02-14T03:00:00+00:00,,,51.582367,-3.007979,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,,
Person search,2023-02-14T09:00:00+00:00,,,51.666334,-3.212029,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Vehicle search,2023-02-14T16:00:00+00:00,,,51.699427,-2.900485,,,,,Firearms Act 1968 (section 47),Stolen goods,,,
Person search,2023-02-15T02:00:00+00:00,,,51.580021,-3.209601,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,Summons / charged by post,,
Vehicle search,2023-02-15T13:00:00+00:00,,,51.580317,-2.985680,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-15T13:00:00+00:00,,,51.580317,-2.985680,Male,over 34,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-15T14:00:00+00:00,,,51.578969,-2.989822,Male,25-34,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-15T15:00:00+00:00,,,51.578969,-2.989822,Male,over 34,Mixed/Multiple ethnic groups - White and Asian,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-15T17:00:00+00:00,,,51.527751,-3.190311,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-02-15T22:00:00+00:00,,,51.795177,-3.215322,Male,25-34,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-16T01:00:00+00:00,,,51.748915,-3.154673,Male,10-17,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,,
Person search,2023-02-16T02:00:00+00:00,,,51.772183,-3.243865,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-16T03:00:00+00:00,,,,,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-16T09:00:00+00:00,,,51.587720,-2.958198,Male,10-17,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-02-16T11:00:00+00:00,,,51.567877,-3.017831,Male,over 34,Asian/Asian British - Any other Asian background,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Vehicle search,2023-02-16T16:00:00+00:00,,,,,,,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-16T16:00:00+00:00,,,51.651323,-3.021638,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-16T17:00:00+00:00,,,51.811087,-2.722806,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,
Person search,2023-02-17T09:00:00+00:00,,,51.583778,-2.961998,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-02-17T21:00:00+00:00,,,51.595467,-2.995349,Male,over 34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-17T23:00:00+00:00,,,51.805714,-2.719326,Male,10-17,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-17T23:00:00+00:00,,,51.805714,-2.719326,Female,10-17,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-18T00:00:00+00:00,,,51.808644,-2.720953,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-18T01:00:00+00:00,,,51.797506,-3.206549,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-18T01:00:00+00:00,,,51.797506,-3.206549,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-02-18T01:00:00+00:00,,,51.797506,-3.206549,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-18T03:00:00+00:00,,,51.594510,-3.000106,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-02-18T03:00:00+00:00,,,51.594510,-3.000106,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Vehicle search,2023-02-18T09:00:00+00:00,,,51.587528,-2.983541,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-18T14:00:00+00:00,,,51.587528,-2.983541,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-18T16:00:00+00:00,,,51.591455,-3.058258,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Firearms Act 1968 (section 47),Firearms,A no further action disposal,,
Person search,2023-02-18T16:00:00+00:00,,,51.708752,-3.050066,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Vehicle search,2023-02-18T16:00:00+00:00,,,51.708752,-3.050066,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-18T20:00:00+00:00,,,,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-02-18T20:00:00+00:00,,,51.579348,-2.990753,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-02-19T00:00:00+00:00,,,51.640424,-2.677501,,,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-19T00:00:00+00:00,,,51.640424,-2.677501,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-19T09:00:00+00:00,,,51.584903,-2.994194,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,,Police and Criminal Evidence Act 1984 (section 1),,A no further action disposal,,
Person search,2023-02-19T18:00:00+00:00,,,51.932286,-2.882371,Male,18-24,,,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,,,
Vehicle search,2023-02-19T18:00:00+00:00,,,51.932286,-2.882371,,,,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,,,
Person search,2023-02-19T18:00:00+00:00,,,51.932286,-2.882371,Male,18-24,,,Police and Criminal Evidence Act 1984 (section 1),,,,
Vehicle search,2023-02-19T22:00:00+00:00,,,51.774428,-3.163455,,,,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,,,
Person search,2023-02-20T01:00:00+00:00,,,51.567341,-3.005959,Male,18-24,Black/African/Caribbean/Black British - Caribbean,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-02-20T01:00:00+00:00,,,51.567341,-3.005959,,,,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-20T03:00:00+00:00,,,51.591658,-2.999192,Male,25-34,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Person search,2023-02-20T04:00:00+00:00,,,,,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,,,,,,
Person search,2023-02-20T12:00:00+00:00,,,51.578951,-3.017183,Male,over 34,Other ethnic group - Not stated,,Police and Criminal Evidence Act 1984 (section 1),,,,
Person search,2023-02-20T19:00:00+00:00,,,51.645308,-3.018350,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-20T20:00:00+00:00,,,51.772248,-2.813230,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Person search,2023-02-20T20:00:00+00:00,,,51.772248,-2.813230,Female,18-24,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-20T20:00:00+00:00,,,51.772248,-2.813230,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-20T20:00:00+00:00,,,51.772248,-2.813230,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-20T20:00:00+00:00,,,51.772248,-2.813230,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
Vehicle search,2023-02-20T20:00:00+00:00,,,51.772248,-2.813230,,,,,Misuse of Drugs Act 1971 (section 23),,,,
Person search,2023-02-20T23:00:00+00:00,,,51.588461,-2.997721,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),,A no further action disposal,,
